account,date,engagement,tagged_with_tradwife,log_engagement
nikkyevent,2023-08-27 06:31:14,113,0,4.736198448394496
maman__sereine,2023-08-27 06:59:21,86,0,4.465908118654584
locdthugga,2023-08-27 12:41:51,21,0,3.091042453358316
zmeweddings,2023-08-27 14:24:57,40,0,3.713572066704308
maman__sereine,2023-08-27 14:58:57,95,0,4.564348191467836
senecasky,2023-08-27 15:24:20,0,0,0.0
senecasky,2023-08-27 15:25:18,1,0,0.6931471805599453
senecasky,2023-08-27 15:27:35,0,0,0.0
stephies_kente_parlour,2023-08-27 16:06:21,7,1,2.0794415416798357
myllagh,2023-08-27 16:38:07,62,1,4.143134726391533
zmeweddings,2023-08-27 17:07:04,56,0,4.04305126783455
senecasky,2023-08-27 18:00:15,0,0,0.0
senecasky,2023-08-27 18:10:28,2,0,1.0986122886681098
senecasky,2023-08-27 18:12:41,3,0,1.3862943611198906
senecasky,2023-08-27 18:34:12,2,0,1.0986122886681098
thymeandtenderness,2023-08-27 19:06:01,210,0,5.351858133476067
thekinkerbelle007,2023-08-27 19:06:58,34,0,3.5553480614894135
theblazed_homemaker,2023-08-27 19:57:53,30,1,3.4339872044851463
thekinkerbelle007,2023-08-27 20:18:14,20,0,3.044522437723423
thekinkerbelle007,2023-08-27 20:57:17,72,0,4.290459441148391
estiana90empire,2023-08-27 21:05:43,47,0,3.871201010907891
moe.makes.magick,2023-08-27 22:41:27,107,0,4.68213122712422
littlehouseonthepasture,2023-08-28 01:57:52,34,1,3.5553480614894135
thekinkerbelle007,2023-08-28 02:02:08,37,0,3.6375861597263857
maman__sereine,2023-08-28 06:30:11,319,0,5.768320995793772
btokbeauty2,2023-08-28 08:07:11,17,1,2.8903717578961645
fama_kente,2023-08-28 10:03:00,25,1,3.258096538021482
lifetaketwo,2023-08-28 10:25:35,132,0,4.890349128221754
locdthugga,2023-08-28 12:11:15,29,0,3.4011973816621555
locdthugga,2023-08-28 12:23:01,11,0,2.4849066497880004
thecortesclan,2023-08-28 13:07:08,107,0,4.68213122712422
maman__sereine,2023-08-28 13:08:01,114,0,4.74493212836325
thatjoyfilledhome,2023-08-28 13:19:45,446,0,6.102558594613569
maman__sereine,2023-08-28 13:33:55,70,0,4.2626798770413155
mrsarialewis,2023-08-28 13:58:53,312,0,5.746203190540153
theblazed_homemaker,2023-08-28 14:49:06,90,1,4.51085950651685
landladyadaogidi,2023-08-28 15:14:45,4,0,1.6094379124341003
theweddingguest,2023-08-28 15:25:45,17,1,2.8903717578961645
landladyadaogidi,2023-08-28 15:41:23,6,0,1.9459101490553132
emergingmotherhood,2023-08-28 15:46:58,65,0,4.189654742026425
theblazed_homemaker,2023-08-28 16:30:50,25,1,3.258096538021482
thymeandtenderness,2023-08-28 16:43:57,302,0,5.713732805509369
landladyadaogidi,2023-08-28 17:08:11,4,0,1.6094379124341003
moe.makes.magick,2023-08-28 17:10:13,226,0,5.424950017481403
landladyadaogidi,2023-08-28 18:52:57,7,0,2.0794415416798357
moe.makes.magick,2023-08-28 22:04:23,86,0,4.465908118654584
locdthugga,2023-08-28 22:36:50,21,0,3.091042453358316
thekinkerbelle007,2023-08-28 23:36:53,32,0,3.4965075614664802
thymeandtenderness,2023-08-28 23:56:33,38,0,3.6635616461296463
moe.makes.magick,2023-08-29 01:57:22,115,0,4.7535901911063645
thecortesclan,2023-08-29 02:43:01,105,0,4.663439094112067
theblazed_homemaker,2023-08-29 02:43:29,33,1,3.5263605246161616
fama_kente,2023-08-29 08:08:09,93,1,4.543294782270004
maman__sereine,2023-08-29 08:20:32,105,0,4.663439094112067
maman__sereine,2023-08-29 08:40:48,127,0,4.852030263919617
landladyadaogidi,2023-08-29 09:59:07,5,0,1.791759469228055
myllagh,2023-08-29 13:13:31,40,1,3.713572066704308
landladyadaogidi,2023-08-29 13:30:47,13,0,2.6390573296152584
landladyadaogidi,2023-08-29 13:48:33,11,0,2.4849066497880004
mrsarialewis,2023-08-29 14:04:15,170,1,5.14166355650266
btokbeauty2,2023-08-29 14:11:02,5,0,1.791759469228055
theblazed_homemaker,2023-08-29 14:19:48,22,1,3.1354942159291497
senecasky,2023-08-29 16:52:39,1,0,0.6931471805599453
moe.makes.magick,2023-08-29 18:00:54,88,0,4.48863636973214
thymeandtenderness,2023-08-29 18:20:10,221,0,5.402677381872279
theblazed_homemaker,2023-08-29 19:49:57,48,1,3.8918202981106265
mrsarialewis,2023-08-29 20:06:22,134,0,4.90527477843843
lifetaketwo,2023-08-30 00:57:54,145,0,4.983606621708336
maman__sereine,2023-08-30 07:32:48,132,0,4.890349128221754
theweddingguest,2023-08-30 08:35:05,47,1,3.871201010907891
btokbeauty2,2023-08-30 08:45:17,43,1,3.784189633918261
lifetaketwo,2023-08-30 08:51:43,414,0,6.028278520230698
fama_kente,2023-08-30 11:21:09,23,1,3.1780538303479458
locdthugga,2023-08-30 11:34:46,8,0,2.1972245773362196
senecasky,2023-08-30 11:38:39,0,0,0.0
maman__sereine,2023-08-30 15:09:35,88,0,4.48863636973214
theblazed_homemaker,2023-08-30 15:37:33,10,0,2.3978952727983707
mrsarialewis,2023-08-30 15:47:29,97,1,4.584967478670572
lifetaketwo,2023-08-30 16:34:15,232,0,5.4510384535657
moe.makes.magick,2023-08-30 18:52:07,179,0,5.19295685089021
theblazed_homemaker,2023-08-30 19:22:24,630,1,6.447305862541213
estiana90empire,2023-08-30 20:14:42,33,0,3.5263605246161616
locdthugga,2023-08-30 21:58:44,25,0,3.258096538021482
emergingmotherhood,2023-08-30 22:19:10,88,0,4.48863636973214
emergingmotherhood,2023-08-30 22:27:49,132,0,4.890349128221754
emergingmotherhood,2023-08-30 22:35:15,113,0,4.736198448394496
emergingmotherhood,2023-08-30 22:44:53,110,0,4.709530201312334
emergingmotherhood,2023-08-30 22:53:32,88,0,4.48863636973214
thekinkerbelle007,2023-08-30 23:02:49,20,0,3.044522437723423
thekinkerbelle007,2023-08-30 23:10:09,23,0,3.1780538303479458
thekinkerbelle007,2023-08-30 23:13:22,28,0,3.367295829986474
emergingmotherhood,2023-08-30 23:38:13,656,0,6.48768401848461
littlehouseonthepasture,2023-08-30 23:47:32,38,1,3.6635616461296463
landladyadaogidi,2023-08-30 23:53:52,3,0,1.3862943611198906
littlehouseonthepasture,2023-08-31 00:08:19,38,0,3.6635616461296463
landladyadaogidi,2023-08-31 00:22:15,3,0,1.3862943611198906
lifetaketwo,2023-08-31 00:36:51,120,0,4.795790545596741
thekinkerbelle007,2023-08-31 01:16:02,36,0,3.6109179126442243
lifetaketwo,2023-08-31 01:26:14,109,0,4.700480365792417
thekinkerbelle007,2023-08-31 01:26:52,28,0,3.367295829986474
thekinkerbelle007,2023-08-31 02:17:53,47,0,3.871201010907891
theblazed_homemaker,2023-08-31 04:09:19,32,1,3.4965075614664802
locdthugga,2023-08-31 08:46:30,41,0,3.7376696182833684
locdthugga,2023-08-31 09:39:27,16,0,2.833213344056216
landladyadaogidi,2023-08-31 12:52:47,18,0,2.9444389791664403
theblazed_homemaker,2023-08-31 13:15:08,1225,0,7.111512116496157
landladyadaogidi,2023-08-31 14:42:20,15,0,2.772588722239781
mrsarialewis,2023-08-31 14:42:52,821,1,6.71174039505618
myllagh,2023-08-31 15:04:30,67,1,4.219507705176107
lifetaketwo,2023-08-31 15:31:26,109,0,4.700480365792417
thymeandtenderness,2023-08-31 15:35:50,214,0,5.3706380281276624
emergingmotherhood,2023-08-31 16:07:41,386,0,5.958424693029782
emergingmotherhood,2023-08-31 16:22:18,64,0,4.174387269895637
thymeandtenderness,2023-08-31 18:44:28,188,0,5.241747015059643
theblazed_homemaker,2023-08-31 18:48:00,37,1,3.6375861597263857
thymeandtenderness,2023-08-31 19:15:08,1371,0,7.22402480828583
locdthugga,2023-08-31 20:03:44,35,0,3.58351893845611
zmeweddings,2023-08-31 21:10:09,5,0,1.791759469228055
theblazed_homemaker,2023-08-31 21:16:20,54,1,4.007333185232471
aberrywonderfullife,2023-08-31 23:40:11,100,0,4.61512051684126
senecasky,2023-08-31 23:53:01,2,0,1.0986122886681098
emergingmotherhood,2023-09-01 00:00:07,112,0,4.727387818712341
locdthugga,2023-09-01 00:28:34,4,0,1.6094379124341003
moe.makes.magick,2023-09-01 00:33:10,416,0,6.0330862217988015
locdthugga,2023-09-01 00:39:01,7,0,2.0794415416798357
lifetaketwo,2023-09-01 02:51:46,209,0,5.3471075307174685
locdthugga,2023-09-01 09:29:07,8,0,2.1972245773362196
fama_kente,2023-09-01 11:14:08,39,1,3.6888794541139363
landladyadaogidi,2023-09-01 12:22:47,8,0,2.1972245773362196
maman__sereine,2023-09-01 12:43:57,60,0,4.110873864173311
locdthugga,2023-09-01 13:02:21,15,0,2.772588722239781
thekinkerbelle007,2023-09-01 13:27:44,26,0,3.295836866004329
theblazed_homemaker,2023-09-01 13:28:40,40,1,3.713572066704308
thekinkerbelle007,2023-09-01 13:35:11,111,0,4.718498871295094
zmeweddings,2023-09-01 14:18:51,5,0,1.791759469228055
senecasky,2023-09-01 14:30:46,0,0,0.0
stayzontopp,2023-09-01 14:39:25,42,1,3.7612001156935624
mrsarialewis,2023-09-01 14:48:11,1500,1,7.313886831633462
myllagh,2023-09-01 14:58:30,178,1,5.187385805840755
landladyadaogidi,2023-09-01 15:29:32,23,0,3.1780538303479458
landladyadaogidi,2023-09-01 15:30:54,8,0,2.1972245773362196
landladyadaogidi,2023-09-01 15:38:07,7,0,2.0794415416798357
emergingmotherhood,2023-09-01 16:23:47,761,0,6.635946555686647
thatjoyfilledhome,2023-09-01 17:00:42,390,0,5.968707559985366
theblazed_homemaker,2023-09-01 17:20:58,9,1,2.302585092994046
thymeandtenderness,2023-09-01 18:10:45,185,0,5.225746673713202
estiana90empire,2023-09-01 18:27:33,42,0,3.7612001156935624
estiana90empire,2023-09-01 18:33:15,81,0,4.406719247264253
theblazed_homemaker,2023-09-01 21:33:27,29,1,3.4011973816621555
stayzontopp,2023-09-01 21:33:52,63,1,4.1588830833596715
thekinkerbelle007,2023-09-01 21:53:04,91,0,4.5217885770490405
thekinkerbelle007,2023-09-01 21:59:31,39,0,3.6888794541139363
thymeandtenderness,2023-09-01 22:36:14,567,0,6.342121418721152
thekinkerbelle007,2023-09-01 22:39:20,65,0,4.189654742026425
thekinkerbelle007,2023-09-01 22:55:18,67,0,4.219507705176107
thekinkerbelle007,2023-09-01 23:05:51,24,0,3.2188758248682006
locdthugga,2023-09-01 23:30:00,15,0,2.772588722239781
moe.makes.magick,2023-09-01 23:55:41,87,0,4.477336814478207
thekinkerbelle007,2023-09-02 00:35:20,49,0,3.912023005428146
lifetaketwo,2023-09-02 01:08:42,453,0,6.118097198041348
moe.makes.magick,2023-09-02 02:51:02,493,0,6.202535517187923
maman__sereine,2023-09-02 05:45:38,431,0,6.068425588244111
maman__sereine,2023-09-02 06:20:37,167,0,5.123963979403259
locdthugga,2023-09-02 11:33:09,13,0,2.6390573296152584
theweddingguest,2023-09-02 12:09:52,32,1,3.4965075614664802
mrsarialewis,2023-09-02 13:49:21,346,1,5.849324779946859
moe.makes.magick,2023-09-02 14:31:37,253,0,5.537334267018537
lifetaketwo,2023-09-02 15:15:26,199,0,5.298317366548036
locdthugga,2023-09-02 16:22:27,21,0,3.091042453358316
landladyadaogidi,2023-09-02 19:25:51,8,0,2.1972245773362196
landladyadaogidi,2023-09-02 19:34:51,8,0,2.1972245773362196
littlehouseonthepasture,2023-09-02 21:17:15,48,0,3.8918202981106265
locdthugga,2023-09-02 23:31:35,41,0,3.7376696182833684
thekinkerbelle007,2023-09-03 00:32:25,29,0,3.4011973816621555
theblazed_homemaker,2023-09-03 00:38:36,38,1,3.6635616461296463
stephies_kente_parlour,2023-09-03 09:10:02,3,1,1.3862943611198906
theblazed_homemaker,2023-09-03 11:05:06,55,1,4.02535169073515
estiana90empire,2023-09-03 11:35:13,30,0,3.4339872044851463
maman__sereine,2023-09-03 11:53:27,96,0,4.574710978503383
estiana90empire,2023-09-03 12:05:17,46,0,3.8501476017100584
theweddingguest,2023-09-03 12:13:10,14,1,2.70805020110221
estiana90empire,2023-09-03 12:17:41,17,0,2.8903717578961645
estiana90empire,2023-09-03 12:32:51,13,0,2.6390573296152584
theblazed_homemaker,2023-09-03 13:04:45,50,1,3.9318256327243257
estiana90empire,2023-09-03 13:48:54,21,0,3.091042453358316
theblazed_homemaker,2023-09-03 14:17:31,45,1,3.828641396489095
thecortesclan,2023-09-03 15:10:01,53,0,3.9889840465642745
littlehouseonthepasture,2023-09-03 16:39:39,23,0,3.1780538303479458
thymeandtenderness,2023-09-03 16:52:56,835,0,6.728628613084702
akinsanmiakinlabi,2023-09-03 17:20:19,158,0,5.0689042022202315
akinsanmiakinlabi,2023-09-03 17:53:20,263,0,5.575949103146316
locdthugga,2023-09-03 18:42:49,25,0,3.258096538021482
senecasky,2023-09-03 18:44:18,1,0,0.6931471805599453
lifetaketwo,2023-09-03 20:27:02,578,0,6.361302477572996
nikkyevent,2023-09-03 20:43:44,85,0,4.454347296253507
senecasky,2023-09-03 21:21:54,2,0,1.0986122886681098
moe.makes.magick,2023-09-03 23:47:55,126,0,4.844187086458591
senecasky,2023-09-04 00:34:52,0,0,0.0
locdthugga,2023-09-04 00:48:32,58,0,4.07753744390572
moe.makes.magick,2023-09-04 01:15:32,241,0,5.488937726156687
thekinkerbelle007,2023-09-04 02:49:02,11,0,2.4849066497880004
thekinkerbelle007,2023-09-04 02:50:35,22,0,3.1354942159291497
thekinkerbelle007,2023-09-04 03:06:02,29,0,3.4011973816621555
thekinkerbelle007,2023-09-04 03:20:54,74,0,4.31748811353631
zmeweddings,2023-09-04 03:59:51,12,0,2.5649493574615367
zmeweddings,2023-09-04 04:05:03,18,0,2.9444389791664403
zmeweddings,2023-09-04 04:08:54,8,0,2.1972245773362196
zmeweddings,2023-09-04 04:11:19,14,0,2.70805020110221
zmeweddings,2023-09-04 04:15:05,7,0,2.0794415416798357
zmeweddings,2023-09-04 04:18:11,17,0,2.8903717578961645
zmeweddings,2023-09-04 04:21:11,29,0,3.4011973816621555
maman__sereine,2023-09-04 05:30:59,49,0,3.912023005428146
estiana90empire,2023-09-04 08:55:44,38,0,3.6635616461296463
btokbeauty2,2023-09-04 09:23:12,13,0,2.6390573296152584
zmeweddings,2023-09-04 12:38:21,38,0,3.6635616461296463
theblazed_homemaker,2023-09-04 13:33:05,30,1,3.4339872044851463
thymeandtenderness,2023-09-04 14:20:17,121,0,4.804021044733257
zmeweddings,2023-09-04 14:57:51,325,0,5.786897381366708
zmeweddings,2023-09-04 14:58:20,17,0,2.8903717578961645
myllagh,2023-09-04 15:01:23,75,1,4.330733340286331
locdthugga,2023-09-04 15:44:14,37,0,3.6375861597263857
thecortesclan,2023-09-04 18:42:23,127,0,4.852030263919617
thekinkerbelle007,2023-09-04 18:42:50,42,0,3.7612001156935624
locdthugga,2023-09-04 19:05:14,55,0,4.02535169073515
lifetaketwo,2023-09-04 20:24:37,210,0,5.351858133476067
moe.makes.magick,2023-09-04 20:33:42,1312,0,7.180069874302796
zmeweddings,2023-09-04 20:47:29,52,0,3.970291913552122
thatjoyfilledhome,2023-09-04 20:58:21,478,0,6.171700597410915
zmeweddings,2023-09-04 21:03:57,43,0,3.784189633918261
zmeweddings,2023-09-04 21:10:43,71,0,4.276666119016055
zmeweddings,2023-09-04 21:13:18,41,0,3.7376696182833684
zmeweddings,2023-09-04 21:16:11,23,0,3.1780538303479458
zmeweddings,2023-09-04 21:29:22,47,0,3.871201010907891
thatjoyfilledhome,2023-09-04 22:10:56,307,1,5.730099782973574
lifetaketwo,2023-09-04 23:36:45,204,0,5.3230099791384085
littlehouseonthepasture,2023-09-05 00:35:08,41,1,3.7376696182833684
estiana90empire,2023-09-05 06:04:44,36,0,3.6109179126442243
maman__sereine,2023-09-05 07:14:43,30,0,3.4339872044851463
fama_kente,2023-09-05 08:59:18,368,0,5.910796644040527
locdthugga,2023-09-05 09:28:08,12,0,2.5649493574615367
patriotic.peace,2023-09-05 10:22:42,52,1,3.970291913552122
landladyadaogidi,2023-09-05 11:23:40,13,0,2.6390573296152584
landladyadaogidi,2023-09-05 12:34:17,19,0,2.995732273553991
senecasky,2023-09-05 13:01:22,2,0,1.0986122886681098
senecasky,2023-09-05 13:04:15,4,0,1.6094379124341003
thatjoyfilledhome,2023-09-05 13:12:43,712,0,6.569481420414296
thecortesclan,2023-09-05 13:52:05,94,0,4.553876891600541
theblazed_homemaker,2023-09-05 14:05:25,75,1,4.330733340286331
maman__sereine,2023-09-05 15:37:55,100,0,4.61512051684126
locdthugga,2023-09-05 16:16:51,4,0,1.6094379124341003
emergingmotherhood,2023-09-05 16:34:27,130,0,4.875197323201151
thymeandtenderness,2023-09-05 16:39:02,188,0,5.241747015059643
maman__sereine,2023-09-05 17:48:33,113,0,4.736198448394496
thymeandtenderness,2023-09-05 17:58:13,288,0,5.666426688112432
aberrywonderfullife,2023-09-05 18:07:44,92,0,4.532599493153256
btokbeauty2,2023-09-05 18:24:35,7,1,2.0794415416798357
moe.makes.magick,2023-09-05 18:26:12,72,0,4.290459441148391
landladyadaogidi,2023-09-05 19:30:53,17,0,2.8903717578961645
landladyadaogidi,2023-09-05 19:52:57,101,0,4.624972813284271
thekinkerbelle007,2023-09-05 20:17:26,36,0,3.6109179126442243
zmeweddings,2023-09-05 20:32:09,16,0,2.833213344056216
zmeweddings,2023-09-05 20:35:07,2,0,1.0986122886681098
zmeweddings,2023-09-05 20:35:29,19,0,2.995732273553991
zmeweddings,2023-09-05 20:38:24,9,0,2.302585092994046
zmeweddings,2023-09-05 20:39:52,10,0,2.3978952727983707
zmeweddings,2023-09-05 21:00:27,34,0,3.5553480614894135
zmeweddings,2023-09-05 21:01:09,56,0,4.04305126783455
zmeweddings,2023-09-05 21:02:05,6,0,1.9459101490553132
locdthugga,2023-09-05 21:36:06,8,0,2.1972245773362196
locdthugga,2023-09-05 21:45:14,21,0,3.091042453358316
nikkyevent,2023-09-05 22:07:08,82,0,4.418840607796598
estiana90empire,2023-09-05 22:51:31,50,0,3.9318256327243257
moe.makes.magick,2023-09-05 22:53:00,92,0,4.532599493153256
estiana90empire,2023-09-05 22:58:19,43,0,3.784189633918261
moe.makes.magick,2023-09-05 23:36:08,440,0,6.089044875446846
thecortesclan,2023-09-06 00:05:39,64,0,4.174387269895637
moe.makes.magick,2023-09-06 00:26:34,254,0,5.541263545158426
lifetaketwo,2023-09-06 00:48:17,514,0,6.244166900663736
zmeweddings,2023-09-06 01:17:33,47,0,3.871201010907891
zmeweddings,2023-09-06 01:25:34,2,0,1.0986122886681098
moe.makes.magick,2023-09-06 01:29:02,513,0,6.2422232654551655
moe.makes.magick,2023-09-06 02:51:16,218,0,5.389071729816501
moe.makes.magick,2023-09-06 05:01:08,67,0,4.219507705176107
estiana90empire,2023-09-06 09:01:06,58,0,4.07753744390572
landladyadaogidi,2023-09-06 10:36:49,21,0,3.091042453358316
maman__sereine,2023-09-06 11:06:55,70,0,4.2626798770413155
thekinkerbelle007,2023-09-06 12:58:22,44,0,3.8066624897703196
locdthugga,2023-09-06 13:20:25,16,0,2.833213344056216
thymeandtenderness,2023-09-06 13:31:18,86,0,4.465908118654584
thymeandtenderness,2023-09-06 13:39:54,194,0,5.272999558563747
theblazed_homemaker,2023-09-06 13:43:20,33,1,3.5263605246161616
senecasky,2023-09-06 14:29:07,1,0,0.6931471805599453
thecortesclan,2023-09-06 14:39:39,216,0,5.37989735354046
myllagh,2023-09-06 14:41:58,54,1,4.007333185232471
maman__sereine,2023-09-06 15:08:34,384,0,5.953243334287785
emergingmotherhood,2023-09-06 16:07:02,76,0,4.343805421853684
landladyadaogidi,2023-09-06 16:18:39,15,0,2.772588722239781
landladyadaogidi,2023-09-06 16:23:05,15,0,2.772588722239781
emergingmotherhood,2023-09-06 16:31:38,220,0,5.3981627015177525
landladyadaogidi,2023-09-06 16:39:16,25,0,3.258096538021482
nikkyevent,2023-09-06 16:45:52,145,0,4.983606621708336
moe.makes.magick,2023-09-06 17:01:48,1227,0,7.113142108707088
zmeweddings,2023-09-06 17:40:45,15,0,2.772588722239781
lifetaketwo,2023-09-06 17:47:26,302,0,5.713732805509369
lifetaketwo,2023-09-06 18:52:10,1591,0,7.3727463664043285
littlehouseonthepasture,2023-09-06 19:38:30,82,1,4.418840607796598
theweddingguest,2023-09-06 21:55:37,35,1,3.58351893845611
aberrywonderfullife,2023-09-06 23:18:27,279,1,5.634789603169249
estiana90empire,2023-09-06 23:50:46,59,0,4.0943445622221
estiana90empire,2023-09-07 00:15:36,34,0,3.5553480614894135
estiana90empire,2023-09-07 00:17:24,34,0,3.5553480614894135
estiana90empire,2023-09-07 00:36:00,38,0,3.6635616461296463
estiana90empire,2023-09-07 00:47:22,30,0,3.4339872044851463
stayzontopp,2023-09-07 01:21:54,74,0,4.31748811353631
theblazed_homemaker,2023-09-07 02:24:23,29,1,3.4011973816621555
thekinkerbelle007,2023-09-07 02:38:50,15,0,2.772588722239781
passportfraternityinc,2023-09-07 05:30:35,83,0,4.430816798843313
maman__sereine,2023-09-07 07:38:27,130,0,4.875197323201151
locdthugga,2023-09-07 09:46:17,21,0,3.091042453358316
estiana90empire,2023-09-07 11:01:05,43,0,3.784189633918261
stayzontopp,2023-09-07 11:23:35,49,0,3.912023005428146
landladyadaogidi,2023-09-07 12:52:14,15,0,2.772588722239781
landladyadaogidi,2023-09-07 13:17:54,31,0,3.4657359027997265
mrsarialewis,2023-09-07 13:29:20,362,1,5.8944028342648505
2bebetterpodcast,2023-09-07 13:32:05,885,0,6.786716950605081
thatjoyfilledhome,2023-09-07 14:46:43,3001,0,8.007034012193408
zmeweddings,2023-09-07 15:49:06,46,0,3.8501476017100584
thymeandtenderness,2023-09-07 16:07:27,121,0,4.804021044733257
thecortesclan,2023-09-07 16:14:01,104,0,4.653960350157523
myllagh,2023-09-07 16:36:28,751,1,6.62273632394984
yelenamyshko,2023-09-07 17:19:23,4,0,1.6094379124341003
yelenamyshko,2023-09-07 18:14:54,4,0,1.6094379124341003
thymeandtenderness,2023-09-07 19:00:54,597,0,6.393590753950631
zmeweddings,2023-09-07 19:16:27,43,0,3.784189633918261
thekinkerbelle007,2023-09-07 21:16:51,30,0,3.4339872044851463
moe.makes.magick,2023-09-07 22:40:29,1154,0,7.051855622955894
estiana90empire,2023-09-07 22:58:37,30,0,3.4339872044851463
theblazed_homemaker,2023-09-07 23:30:19,63,1,4.1588830833596715
estiana90empire,2023-09-07 23:42:19,34,0,3.5553480614894135
estiana90empire,2023-09-08 00:05:02,33,0,3.5263605246161616
thymeandtenderness,2023-09-08 00:08:08,70,0,4.2626798770413155
estiana90empire,2023-09-08 00:13:31,43,0,3.784189633918261
littlehouseonthepasture,2023-09-08 01:42:18,700,0,6.55250788703459
moe.makes.magick,2023-09-08 02:03:38,120,0,4.795790545596741
passportfraternityinc,2023-09-08 02:08:17,11,0,2.4849066497880004
mrs.blancarte,2023-09-08 02:27:51,24,0,3.2188758248682006
thekinkerbelle007,2023-09-08 03:19:26,11,0,2.4849066497880004
thekinkerbelle007,2023-09-08 03:25:55,75,0,4.330733340286331
thekinkerbelle007,2023-09-08 03:41:20,35,0,3.58351893845611
maman__sereine,2023-09-08 06:58:13,184,0,5.220355825078324
estiana90empire,2023-09-08 08:09:28,82,0,4.418840607796598
maman__sereine,2023-09-08 08:54:04,90,0,4.51085950651685
